score-utah	active	2026-07-28	event	https://www.score.org/ut/	SCORE Utah chapter page lists an online live event July 28 2026 10:00 am MDT and Start SMART at 510 W 800 S Cedar City; direct fetches were Cloudflare-blocked so this is from the retrieved official listing.
sevier-county-economic-development	active	2026-05-20	news	https://www.utahbusiness.com/industry/2026/05/20/sevier-county-trails-outdoors-infrastructure-economic-development-visitors/	Utah Business May 20 2026 quotes ED director Malcolm Nash on trail infrastructure and 2026-2027 path miles; wiki Website scedc.com is the Tennessee Sevier County EDC, Utah work is on sevieredc.com and sevier.utah.gov.
signal-peak-ventures	active	2025-09-03	news	https://apnews.com/press-release/newmediawire/run-ventures-launches-290m-fund-to-back-the-next-generation-of-tech-trailblazers-fc415f68aa8a30ba22a62d2f00b6d8b5	AP/NewMediaWire Sept 3 2025: Tidwell and Dahl launched Run Ventures $290M fund from the Signal Peak partnership; work continues under the new brand (ruling 3). Copyright year on run.vc is not a signal.
silicon-slopes	active	2026-01-29	news	https://newsletter.siliconslopes.com/p/this-week-at-silicon-slopes-news-from-utah-s-community-businesses-and-events-a39f	Clint Betts Jan 29 2026 newsletter promotes SUMMIT 2026 speakers and Feb 18 Dinner Club; main siliconslopes.com timed out (probe 403).
sistema-utah	active	2025-09-29	990	https://projects.propublica.org/nonprofits/organizations/455259246	990-EZ for FY ending Dec 2024 filed Sept 29 2025 reports the org operated a school; site newsworthy page stops in 2023 and upcoming-events lists an undated sold-out spring concert. No 2026 concert date found.
six-county-association-of-governments	active	2026-05-06	event	https://www.utah.gov/pmn/files/1429645.pdf	Utah Public Notice agenda for R6 Executive Board May 6 2026 at 82 E 600 N Richfield includes FY27 budget and Central Utah Agri-Park master plan; site r6.utah.gov is an undated CMS shell.
snow-college-grit-center	active	2026-03-26	event	https://www.thegritcenter.com/competitions	GRIT competitions page lists SnowDown March 26 2026 ($12k), Everyday Entrepreneur finals Feb 19 2026, and Bootstrap Your Business Feb 5 2026; snow.edu GRIT page still shows April 2023 deadlines.
sorenson-impact-fund	active	2025-11-18	990	https://projects.propublica.org/nonprofits/organizations/453203840	990-PF for FY ending Dec 2024 filed Nov 18 2025 shows $4.9M charitable disbursements and paid investment staff; foundation homepage still leads with 2023 PRI posts and a 2023 impact report.
soutah-economic-alliance	active	2026-07-01	filing	https://www.utah.gov/pmn/files/1462941.pdf	Enoch City Council minutes July 1 2026 record CEO Todd Brightwell presenting SoUtah as a five-county 501(c)(6) with membership, municipal, and state-grant funding; homepage itself has no dates.
southeastern-association-of-local-governments	active	2026-07-16	event	https://www.utah.gov/pmn/sitemap/noticehistory/332325.html	Utah Public Notice: SEUALG/SEUEDD executive boards met July 16 2026 at the SERDA building including RLF board, CEDS update, and FY27 grants; serda.utah.gov homepage has no dates.
southeastern-utah-association-of-local-governments-economic-development	active	2026	official-page-dated	https://serda.utah.gov/community-development	SERDA community-development page lists 2026 CDBG awards (San Juan, Monticello, Clawson, plus SEUALG admin/planning/housing) and 2026 CIB county lists; duplicate of the live SERDA org. Same July 16 2026 board also ran CEDS/RLF.
southern-utah-code-camp	active	2026-11-13	event	https://southernutahcodecamp.com/	Official site schedules Code Camp 2026 Friday Nov 13 to Saturday Nov 14 at Vasion Tech Ridge with Pre-Flight Thursday Nov 12 2026 and an open sponsor ask.
southern-utah-university-cedar-city-business-and-innovation-center	dormant	2023-10	news	https://www.suu.edu/news/2023/10/local-entrepreneurs-start-with-suu-startup-resources.html	Last dated SUU artifact is October 2023 Hive accelerator coverage; suu.edu/regional/bic and innovationcenter.cc load with undated copy and an empty Upcoming Events block. No opened 2025-2026 cohort or fee schedule.
