valar-atomics.md	B	Ruling 4 applied: an HTGR test reactor physically under construction in Emery County is checkable and the ceiling — transportable baseload wherever the grid does not reach — is A-shaped, but roughly a dozen microreactor startups chase the same TRISO fuel form, and the page states its own output, airlift and criticality claims are unsupported by captured sources. [BOUNDARY: B vs C]
varda-space.md	B	The page scopes its own subject to Varda's use of UTTR, and that atom — the first commercial spacecraft return to US soil, plus the FAA reentry licence precedent later operators reuse — is durable even as landings shift to Australia; the permanence is in the regulatory path rather than in a Utah footprint that the page says is diminishing. [BOUNDARY: B vs A] [FLAG: atom oscillates between the company (three flown missions, credible unproven microgravity-pharma bet, which would rank higher) and the single W-1 landing]
vector.md	C	Counterfactual is thin in a crowded field: a fiber-optic control link and a subscription refresh cadence are both copyable, and Anduril, Shield AI and AeroVironment bid the same SOCOM requirements, so the ceiling is a procurement-model change and a fourteen-month-old company sits one step below it with no captured source for its contract scope. [BOUNDARY: C vs B]
vivint-smart-home.md	C	ADT, SimpliSafe and Ring absorb the subscribers if it vanishes, so the counterfactual is thin despite genuine national scale; what the page cannot size is the other direction — millions of always-on household cameras and microphones is a surveillance footprint nobody has measured, and customer counts are an open question under NRG.
vuely.md	D	Breadth stops at sign shops and adoption is unverified — the page's own open question asks how many use it in production after trials — so the estimable displacement is faster quoting for one small trade, real to those customers and invisible outside them.
wagevo.md	D	The displacement per user is advancing a payday by days rather than raising income, and DailyPay, Payactiv and Earnin already sell to the same hourly-workforce employers, so the counterfactual is near zero; the only checkable facts are an App Store listing and one open sales requisition.
wasatch-ionics.md	D	An Army SBIR Phase II record and a state press release are the only checkable facts — no website, team, or even location — and the named application is activating one class of terrain-shaping obstacle, so the estimable bounds stop at a single program even though Li-O2 at ten times the energy density would not. [BOUNDARY: D vs unranked]
wave-inc.md	C	Pantograph and megawatt-class wired charging are close substitutes transit agencies already buy, so removing WAVE moves fleets to a cable rather than back to diesel — the counterfactual is operational convenience, not electrification itself, and current deployment scale is unverified on the page.
wavetronix.md	C	Real scale in a substitutable market: Iteris, Teledyne FLIR and Miovision sell competing detection into the same DOT procurements, and the page's own open question is that no third-party safety or congestion outcome study has been located to size the civic benefit. [BOUNDARY: C vs B]
weave.md	C	Nearly 40,000 customer locations is real scale, but the AI layer runs on third-party models the company does not build and healthcare-CRM incumbents absorb the practices if Weave vanishes, so the counterfactual is a migration project for dental and optometry front offices.
western-governors-university.md	B	Breadth and permanence carry it: competency-based degrees delivered nationwide from Utah authorization put an accredited credential in front of working adults the credit-hour regime was not built for, and the federal government's own inability to say whether that counts as distance education shows the structure being contested rather than the scale being doubted.
williams-international.md	B	Permanence in a near-monopoly product family — Williams turbofans propel the ALCM and Tomahawk lineage plus the light-fanjet line, sustained from a 900-person Ogden plant with a nine-figure expansion — while the page's own honest bound is sustaining engineering for an established design rather than frontier propulsion. [BOUNDARY: B vs A]
wordperfect.md	B	Breadth was global for a decade and permanence is exactly where it fails: Word absorbed the entire user base, so what survives is the Utah software cluster its engineer diaspora seeded — a durable change to how a state works rather than to how documents get written. [BOUNDARY: B vs A]
workfront.md	C	Asana, Smartsheet and Wrike serve the same enterprise work-management need, so a million users migrate rather than lose the capability; the $1.5B price measures Adobe's portfolio gap, not displacement, and the page cannot establish what Utah product direction survived the acquisition.
xandem.md	D	Through-wall RF sensing has wide bounds in both directions, but the checkable record is a University of Utah research lineage plus an Indiegogo consumer campaign, so the estimable displacement is a small home-security product rather than the ISR capability the technology gestures at.
yesco.md	C*	On pure displacement it is D — another shop would have fabricated the signs, and the Las Vegas attributions rest on YESCO's own timeline, which the page notes stops short of claiming the Welcome sign — bumped one marked step because Vegas Vic and Wendover Will make this the page that explains where American neon iconography was actually built. [BOUNDARY: C* vs D]
zanskar-geothermal.md	A	Ruling 4 at full strength: exploration is the acknowledged bottleneck on firm geothermal power, an independently reported blind-system confirmation — the first in thirty years — is checkable evidence that the inference does real work, and if the method generalizes every other developer's capital efficiency changes, which is an S-shaped ceiling held one step down. [BOUNDARY: A vs B]
zaymo.md	D	Whether interactive email exists as a category is decided by Gmail and Apple Mail client support rather than by Zaymo, and the displacement on offer is checkout friction inside marketing mail — real to its merchants and unverified beyond them.
