southern-utah-university-suu-larry-h-and-gail-miller-center-for-entrepreneurship.md	D	SUU student entrepreneurship coursework and competitions develop enrolled majors locally, with university incubator substitutes statewide.
startup-ignition-ventures.md	C	Pre-seed SIV checks plus Bootcamp ecosystem deploy capital at real scale for Utah SaaS founders, yet Kickstart and Epic substitute for the same rounds.
startup-ogden.md	D	Weber State Downtown Nexudus coworking serves Ogden hot-desk members who would rent another northern Utah flexible office if this portal closed.
startup-state-resource-list.md	F [FLAG: GOEO directory filter navigation layer, not a standalone program or entity]	Filter UI aggregates existing resources without causing outcomes itself, matching corpus F-tier directory listings.
st-george-area-chamber-of-commerce.md	D	Thousand-member Washington County chamber training and advocacy matter locally, but every fast-growth Utah metro chamber duplicates the same member services.
st-george-city-economic-development.md	D	Municipal Tech Ridge redevelopment outreach helps St. George site selectors locally, yet SoUtah Alliance and county ED partners cover the same relocation pitch.
st-george-downtown-farmers-market.md	D	Year-round Vernon Worthen Park vendor channel with SNAP redemption serves Washington County producers locally, with other farmers markets substituting easily.
stopfakes-gov.md	F [FLAG: federal ITA IP guidance site with no Utah presence listed on the page]	National STOPfakes portal displaces nothing Utah-specific that USPTO and export counselors do not already provide remotely.
strive.md	D	Free eight-week IVMF veteran entrepreneurship cohort through SLCC VBRC helps military-connected founders locally, but national STRIVE delivery and SBDC substitute statewide.
suazo-business-center.md	C	Statewide bilingual CDFI advising and lending for underserved Latino entrepreneurs delivers substantive capital-access work, yet WBC, SBDC, and other CDFIs are close substitutes.
summit-county-economic-development.md	D	Resort-county ED and housing coordination serves Park City employers locally, mirroring what every high-growth Utah county maintains as a contact door.
talent-ready-utah.md	C	USHE Pathways and TRAC statewide work-based learning pipelines place workers at real scale, yet individual college career offices and employer recruiting substitute.
tandem-ventures.md	C	Draper seed-through-follow-on VC publishing $500K pre-seed checks deploys institutional capital, yet Signal Peak and Kickstart are close regional substitutes.
tech-ridge.md	D	180-acre St. George office campus leases space employers would take elsewhere in Washington County if Container Park and Terminal 1 vanished.
teen-entrepreneur-support-center.md	D [BOUNDARY: D vs unranked]	Free teen mentorship positioning serves youth founders locally, but program scale and 2026 activity remain thinly verified beyond a Cloudflare-protected homepage.
the-hub-at-bridgerland-technical-college.md	D	Logan makerspace, incubator kitchen, and APEX counseling bundle northern Utah infrastructure tenants value, yet SBDC and other college hubs duplicate every service.
the-mill-entrepreneurship-center.md	F [FLAG: duplicate of salt-lake-community-college-slcc-the-mill.md at same Sandy Miller Campus address and website]	Startup State and the wiki carry two slugs for one SLCC incubator with identical displacement atom.
the-shop.md	D	Downtown SLC LExC coworking memberships serve desk renters who would choose any other Wasatch Front flexible office if The Shop closed.
